num,question,answer
670,And that was Lucky’s Market in Philadelphia.,"Yeah. I did the bookkeeping, I did the — everything I did. He needed me as the cashiers didn’t show up, I helped out. In the meanwhile my kid got bigger. He never let me have somebody for the kids."
671,Amazing.,"We had a hard life, and a good life. You know, life is what you make of tt."
672,Yeah.,And we never really talked about it.
673,"No, really?","No. We only remembered like what — it was hard. When I think back, and when — like my grandson, he’s 41 this years, he’s gonna be. One day he’s coming to me [indecipherable] he says, he knew from his grandfather, I never told, he says, Grandma, I never knew you went through them tough times. I says, yeah, Eric, I don’t talk about it. I says, it was normal life. You take what life dishes you out. Was not easy. Believe me, when we were on the ship — and later we found out he married a German girl — my husband would never mar — would marry a German. Contact reference@ushmm.org for further information about tis collection 115 Interview with Edith Weinstein May 18, 2015 Never. He told me that later. I says, I was young, what — he — he liked me right from the beginning. I was happy go lucky kid. I was my father’s daughter. The other one are more serious, they didn’t talk that much, or — so it’s —"
674,"You were saying something about the ship, you were on the ship.","Oh, ship. And a guy called me a yekke."
675,What’s that?,"You know, the German Jew got called a yekke. My husband got up and he said, what did you say? What did you say? Say it again, and ckk. And — and later I found out he had a w — a wife from Berlin, a German, because I got friends with her. And that was a father and a son. They were a little —"
676,Yeah.,"This I didn’t tell you in the story, when you asked me all the things. When we lived in that Schreiersgriin —"
677,"Schreiersgriin, yeah.",And I told you was a family upstairs with a son.
678,Yeah.,"And he always picked at us. And you know my mother was not — we were not allowed to hit back. We were Jews. Contact reference@ushmm.org for further information about tis collection 116 Interview with Edith Weinstein May 18, 2015"
679,"Excuse me, can we cut for a minute? [break] So you were saying there was a boy —",And so that the —
680,— he picked upst —,"And — and one time he — I don’t know which one he hit to, and my mother had enough. And he was in the Hitlerjugend form. You know the —"
681,"Uniform, yeah.","— for — I don’t know. Yeah, I don’t know what they are called any more. What — I didn’t —"
682,Yeah.,"Anyhow my mother went out, and she gave him one. You know, they arrested my mother, the Gestapo picked her up."
683,Really?,"She was not — the uniform on? You were not allowed to tou — they picked my mother up. My mother got such a warning, one more time and we are going."
684,Wow.,Do you know what my mother lived through with us?
685,"Well, it wasn’t you who were — who were making trouble for her, it was the — the — the community was — was hostile. Contact reference@ushmm.org for further information about tis collection 117 Interview with Edith Weinstein May 18, 2015","Yeah. Yeah, but we had no rights. Even we were — went through the — christened, we still were the Jews. And when somebody had the Hitler uniform on, you were not allowed to touch them. I didn’t know that, I didn’t — you know, later I felt — and they arrested my mother. And then she came back, and she got a warning, one more time. You know, what parents want to see how your kids always get beaten up?"
686,Of course. Nobody does.,"And we always got beaten up. But my sister and I, we had to take — we got so tough. We fight our own — like I says, a lot of things. I had — when she [indecipherable] my daughter, I had a lot of restless nights. Because you put that behind you. We had other life, we had a life to make in America. We had to save again, and I had the kids [indecipherable]"
687,"And so, when you learned that you were going to be doing this interview, it kind of all came back?",A lot of it.
688,Yeah.,"I—a lot of things come — come like back, what you put out of your mind."
689,"Yeah, yeah.","But us little kids, we always worked, we had to make — we all had our job. Contact reference@ushmm.org for further information about tis collection 118 Interview with Edith Weinstein May 18, 2015"
690,"Well, we’re going to break right now.",Okay.
691,"We’re not finished. We’ve gone 1n many different directions, but we’ll break for lunch and come back — [break] Okay, so before the break, we were talking about your life story, and your experiences in growing up in a— in a mixed marriage, with, you know, mother and father and siblings. And now you have brought a lovely folder of pictures, or shall I say a folder of lovely pictures. And we want to get a sense of who they all are. So here’s the first one. Tell me, who 1s this?",That’s my mother.
692,That’s your mother. And what year would that be?,I guess °46 - °47.
693,"So this is in 1946 - ’47, after the war —",Yeah.
694,— when she’s already had seven children.,Yes.
695,And lived through all those difficult times.,"Yes. Contact reference@ushmm org for further information about this collection 119 Interview with Edith Weinstein May 18, 2015"
696,"And this is when life starts getting a little bit better. Amazing. She’s so young looking in this photo. And then let’s go here. Okay, and can you tell me, who is this a picture of?",It’s my mother and my father.
697,And would have that been after the war?,After the war.
698,"So, he was very young looking there, too.",Oh yeah.
699,Born in 1907?,Yes.
700,So that would have been — he would have been in — about 40 years old.,Yes.
701,"Okay. It’s hard to — you know, they’re such young looking people, and to think that they had gone through the war, you know, and that — that they had seven children, and that they had faced all these difficulties. Okay, now I’m going to hand you another picture, and we are going to cut the camera. Can you tell me, who is this a picture of?","That’s my mother’s mother, Paula Hendel. She’s already in her 80s. I think that’s shortly before her passing. Contact reference@ushmm org for further information about this collection 120 Interview with Edith Weinstein May 18, 2015"
702,"Okay, so that would have been well after the war.","Oh yeah, she —"
703,"Okay, all right. So, Paula Hendel, your mother’s mother. Thank you. Okay, and who would this be a picture of? Are these two different people?","Yeah, I got — I think this is his sister, and my father, although his — I don’t know which one of —"
704,"So wi -— the boy, swi — the one in the little sailor suit be your father?","No, I think that’s his sister. I don’t know, exactly."
705,Uh-huh. And the little baby is?,"That’s what I mean, the little baby is his sister."
706,Is his sister.,Yeah.
707,And then —,"The other one 1s — 1s my father, or his older brother. I don’t know which one."
708,Okay. Okay. Who would this be?,"That is my grandmother from — the mother from my father. Her name is Augusta Levy, Korodewski(ph)"
709,Korodewski(ph) was her maiden name?,"Yeah. Contact reference@ushmm.org for further information about tis collection 121 Interview with Edith Weinstein May 18, 2015"
710,And Levy her married name.,Yeah.
711,"And she is the one who first disowned your father, and then apologized, before the —","Yes, before she went to Africa."
712,Do you know when this photo was taken?,I wouldn’t know.
713,"Okay. Okay. A-And tell me, who’s this again?","That is my grandmother from my father’s — the mother. I think that is a picture already after the war, when she was in Africa."
714,Okay. So that’s Augusta Kold —,Augusta Levy Korodewski(ph).
715,"Korodewski(ph) Levy, mm-hm, okay. Thank you. And tell me, who is in this picture?",That’s my three brothers and my little sister.
716,"Can you tell from left to right, their names?",Harry.
717,"Mm-hm, then comes?","Siegfried. Contact reference@ushmm.org for further information about tis collection 122 Interview with Edith Weinstein May 18, 2015"
718,Siegfried.,Erika(ph).
719,Erika(ph).,Heinz.
720,"Heinz. Eri — Harry, Siegfried, Erika(ph), and Heinz. Okay, and this would have been taken when, do you think?","Probably after the war, because how else would be my sister? My sister is born ""43, so she’s already older there."
721,"Okay, so she’s like four or five years old, something like that. Looks it.","Yeah, she 1s."
722,"Tell me, and what is this photograph?","That’s a family photograph, my father, my mother, and all seven siblings."
723,"How wonderful, and what year would this be?","Does it say on the bottom, ’48?"
724,"Yeah, it says 5.9.48, so that would have been May 9"", 1948.","Yeah, yeah."
725,"Or — or it could be September 5"", 1948. How would one read in — when you have 5.9.1948, what month of the year would that be?","Five point nine? Five point nine, first [indecipherable] then September — Contact reference@ushmm.org for further information about tis collection 123 Interview with Edith Weinstein May 18, 2015"
726,So you’d say it would be —,There — there say fa — here you say first the —
727,The month.,"The — the month. Then it’s the date, the first."
728,"Okay, the fifth of September, 1948. And tell us, left to right, who —",That’s Heinz.
729,Then?,Ruth.
730,Ruth. Then?,"My mother, me, my father."
731,Okay.,Erika(ph).
732,Yes?,Anita.
733,Anita.,"Siegfried, Harry."
734,"Siegfried and Harry. Wow, all five —",Only one passed away.
735,"Seven children. And this was in — where was it taken? Contact reference@ushmm.org for further information about tis collection 124 Interview with Edith Weinstein May 18, 2015",In Wolkenstein.
736,"In Wolkenstein. Terrific, thank you. All right, and tell me, what is this building?","That’s the house where I was was born in. But you can’t see the front of the house, that’s already — they are rebuilding it. That like on the right side, you can see how it used to look, when I was born."
737,And it still is an old photograph. Do you think it’s after the war?,"Oh yeah, it’s after the war."
738,It’s after the war.,Yeah.
739,"Okay. So this is the house in Treuen, is that right?",Yeah.
740,"Okay. Thank you. [break] So tell me, what is the — what is this photograph that you have?","It’s from my — from my grandmother’s mother. It — they used to have a mill in Langfeld(ph) [indecipherable]. And that’s just a picture, I never saw — I just know what they told us."
741,"Okay, so this is from your mother’s side of the family.",Yeah.
742,"All right. And then we’ll tilt down and see — and who are these people? Contact reference@ushmm org for further information about tis collection 125 Interview with Edith Weinstein May 18, 2015",That is my great-grandmother.
743,"Again, your mother’s grandmother?",Yeah.
744,Okay. And the man standing in the doorway”?,Must be her husband.
745,"Ah, okay. Thank you. That’s from the 19 century then?",Whatever.
746,"Yeah. So tell me, what 1s this photograph?","That 1s the original house where I was born, 1932, from my grandmother from my mother’s side."
747,"I see, okay, so the other photograph we saw was after the war, when it’s being reconstruct —","Remodeled, yeah."
748,"— yeah, rebuilt.",But that is —
749,But this is the original one.,Where I was born in.
750,"And I can see that you said there was a yard outside, and some orchard —","Yeah, and see the outhouse on the side? Contact reference@ushmm.org for further information about tis collection 126 Interview with Edith Weinstein May 18, 2015"
751,"Yes, yes, okay. All right. Thank you. Okay, so tell me, who is this?","That’s my older sister in back, and then I’m in front, my brother, and then is a cousin, my little sister er1 — no, the — Erika(ph), I think. I don’t know which one. That is my cousin, and the one with the hat is my cousin. In the front it’s my sister Anita. And that’s my grandmother back there."
752,"I see. And the child in front is having her head ba — bent down, 1s this — cause we can’t see her face.",I—Ireally don’t know who that is.
753,Okay.,"I don’t think it’s my — no, my sister, nah."
754,"All right, but anyway, this would be your brother — some of your siblings, and cousins —",Yeah.
755,— from your mother’s side.,Yes.
756,And is that in front of your grandmother’s house?,Yeah.
757,"Okay. And tha — hang on a second — and, would this have been taken after the war, or before? Contact reference@ushmm org for further information about tis collection 127 Interview with Edith Weinstein May 18, 2015","No, that is during the war."
758,During the war.,Like ’44.
759,Okay. Thank you.,Because I know my aunt made us the coats.
760,"Okay, tell me, who is this?","At that time, it was after the concentration camp, it’s — was my future husband, David Weinstein."
761,David Weinstein. And this was taken right after he was released?,"No. He was in the hospital after he was released. Maybe °46, I guess. I don’t know, I didn’t know him then."
762,"Okay, so this is before you meet. And he was in Dachau, did you say?",He -— he was Auschwitz —
763,Auschwitz —,"— Majdanek, Dachau."
764,Through a lot of the —,Ghetto.
765,"Okay. So that’s your husband, your future husband, David Weinstein. Thank you. Contact reference@ushmm.org for further information about tis collection 128 Interview with Edith Weinstein May 18, 2015",His number is 129653.
766,"129653? Thank you. All right, and tell me about this photograph.","I think was 1948, when I got engaged."
767,This is your engagement photograph. And you were then how old?,Thirty-two — °48. Sixteen.
768,"A young one, very young.","Yeah, I was like 16 and a half, 1t was in — on his birthday."
769,And when is his birthday?,"Today, May 18""."
770,"That’s right, May 18"".",Yeah.
771,"So, this would have been May 18"", ’48, and your father had said, stay away from my girls. So, apparently, that didn’t happen. And did he — was he upset that your —",Nah.
772,No? Your parents accepted him?,"They loved him. But they always said — my mother said, I’m too young. Because she was young. They didn’t want me to get entangled with it."
773,"So this is — yeah, so this is in Wolkenstein?","Yes, that’s in our house. Contact reference@ushmm org for further information about tis collection 129 Interview with Edith Weinstein May 18, 2015"
774,"The one across the street, or the one above the store?",Over the store.
775,The one over the store.,Mm-hm.
776,"Okay, thank you. And tell me about this photograph.","That’s when I got married to my husband, David Weinstein."
777,"Mm-hm, what was the date?","Forty-nine. September, 1949."
778,September 1949. What was the date?,Twenty-fourth.
779,"The 24"". And did you have a civil ceremony?","Yes. We couldn’t get married because he had no papers. We had to wait from Poland that he got — that there are no original papers, so the lawyer had to make birth certificates for him."
780,"I see. I see. So, he didn’t have any from when he was actually born.",No.
781,"Okay. Thank you. Okay, so tell me about this photograph, what is this?","This is like a sportsverein(ph), and that’s where my mother alway — always told us that she met my father there. Contact reference@ushmm.org for further information about tis collection 130 Interview with Edith Weinstein May 18, 2015"
782,"So, this is a sports association?",Yeah.
783,And this was in which town?,"I don’t know, Wolkenstein, Treuen, I don’t know where it was."
784,Okay.,"I — it’s just that 1t says — that’s where they belong, that’s where she met him."
785,And it looks like it’s a very old photograph.,Oh yeah.
786,"So it must have been 1920s, or something.",Like ’28.
787,"Yeah, yeah, 1928.",Because my sister was born ’29. So I can go only from that.
788,"Okay, thank you. Okay, so tell me, what is this photograph of?","That is the business of my grandmother in Wolkenstein, her name was Augusta Levy. And, matter of fact, that is still now in — on the building."
789,Is it? That — that engraving.,Yeah.
790,Okay.,"It’s in the cement. Contact reference@ushmm.org for further information about tis collection 131 Interview with Edith Weinstein May 18, 2015"
791,It’s in the cement. And when would this photograph have been taken? Is this a recent photograph?,I would not know. I would not know when.
792,Cause it looks newer.,"I think it was after the war. I think my sister, or the — my brother once took it. I don’t know, really. I never had one til now, that picture."
793,"Okay, okay. So clearly that’s Augusta Levy after the war, and now we’ll see a larger picture of the store.",Because they told me —
794,"Okay, hang on a second. So tell me, what is this photograph?","That is the business from my grandmother on my father’s side, with my father took over 1945 again."
795,"Okay, and then above it would be —","Above it we — we lived in that apartment, he took — 1945, we moved from Schreiersgriin to Wolkenstein, because that is what the original home of my father"
796,"Was, yeah.",Yeah.
797,"And you said the — were their relatives who had a store next door? Contact reference@ushmm org for further information about tis collection 132 Interview with Edith Weinstein May 18, 2015","Yeah, next to on the other side, that used to be a fur store, and that was the name by the Herzfeld(ph)."
798,Herzfeld(ph). And what kind of a store was it?,Fur.
799,Fur.,Yeah
800,"Fur, okay, pelts, in other words, peltzen, pelts.","Yeah, pelts."
801,"Pelts. Okay, so 1t was a furrier. And what — by the other side, do you mean where the garage is, or —","Yeah, that is not a garage, that’s a door. And in the back, there was an auto repair shop. All cars were there."
802,Okay.,"And that was still after the war, there."
803,Okay. And so the first store was on the other side?,"Over the — yeah, yeah, on that side."
804,"Okay, okay. All right, and do you think it is — where it says Haushaltwaren, this sign is probably covering up what it said, Augusta Levy before?","Yeah, probably. Contact reference@ushmm.org for further information about tis collection 133 Interview with Edith Weinstein May 18, 2015"
805,Okay.,"It’s now an — it says now, they told me, my — my sister, I think, told me, it’s now on there that they made it like a remembrance, that there used to be Jewish people. Because they told me it’s still there, Augusta Levy."
806,"I see. Okay. [break] So, we’ve — earlier we spoke about your life, about the complications that came with being from a mixed marriage. About the extraordinary strength, as well as youth, that your parents had, to endure everything. I’d like to ask you now, 1s there something you would want your grandchildren to know, and other people’s grandchildren to know, about that time that you lived through.","I would like them to know that they would never go through their life, what we went through. And sh-should respect people for their beliefs, and what they are. They [indecipherable] everybody for that. Because life is hard enough without all the complication."
807,"Now the — you know, you mentioned through your story, something that I find very unique, which — unique in the degree of loyalty that your parents had one — to one another, when all the pressures were on them, particularly on your mother, to renounce your father. What would you want of the values that they passed onto you, that your children and grandchildren would also know about?","First of all, I was very against mixed marriages. Contact reference@ushmm.org for further information about tis collection 134 Interview with Edith Weinstein May 18, 2015"
808,You were?,"Oh yeah. It’s very hard, not on the two people who got married, it’s for the children. They don’t belong. Nobody wants to accept responsibility for them. But now we live in a new world, and I hope it never gonna happen again, because everybody’s bleeding the same way."
809,"Well, that’s true. That’s true. Is there something in your story, and in your life, that you would like to share, that you forgot to tell us about?","’'m not even think of it, what I can te —"
810,That you think is important for us to know.,"I know it, but I would — I can’t think of it. I don’t know. It’s — I think my childhood, I — I could think it’s — was hard, but still, I like to remember it, because we all had each other, and we worked for the common goal, and we were very loyal to each other, what it’s very important. And especially, I give my mother the greatest respect, because she did not have to suffer like anybody, because she had a choice. But she did it, and my father and mother, happy. And she stayed a widow for 42 years. That’s how loyal she was to her father, even she was not accepted from the beginning, by her in-laws. And I admire that so much. I admire that loyalty, and I think we have it as such, most of our children, or her children, have all that loyalty. Contact reference@ushmm.org for further information about tis collection 135 Interview with Edith Weinstein May 18, 2015"
811,"So that’s something that she modeled for them, and showed for them, and they took as a —","Yeah, yeah."
812,— their own value.,"Yeah, my — my — my one sister is married 60 years. My other one was married in the 40 years, because her husband passed away. Now, my brother is married over 50 years. My other brother just lost his wife, and my other brother married very late, he has a young wife. His children is only as old as my children. But that’s my youngest brother, so we all have that value that marriage is very important, and loyalty that we learned from my mother, and my father."
813,"Of your siblings, your brothers and sisters —",Yeah.
814,"— did you talk amongst one another after the war, about everything that you had gone through, about your unusual family, that you came from a mixed marriage, and so on?","We - we didn’t talk as much, but we just say it is so very hard, how you grow up in that, and suddenly you live this way. Because we choose the Jewish way of life. And — but still, we cannot forget that we lived in a Christian world. It’s something — Contact reference@ushmm.org for further information about tis collection 136 Interview with Edith Weinstein May 18, 2015 so when some holidays come around, you think about it. But, the celebration, it comes right down, we are Jewish. And our kids are je — always Jewish."
815,And that’s for all the siblings?,"Wait a minute. No, the one doesn’t keep [indecipherable] but all of them, yeah."
816,"That’s quite a lot, yeah.","Yeah, my — my sister here, this one, she couldn’t [indecipherable] she — like I told you, she even went to the mikveh. My — my sister too, my one sister, she married in Fervenwald(ph), Liezowski(ph) married them, and she went to the mikveh. What I — because I was in the — in the Russian zone, you know —"
817,Right.,"— there was not such a thing. But my sister, and — and my older sister, too, what passed away, and which one comes then, and then [indecipherable] and my sister, the one ya — younger sister, she married twice. She had kids, and then she married a da — a doctor, and — and she’s a widow a long time, and she’s so young, and she’s not healthy. Really not. But otherwise, we all doing pretty good."
818,"And do the — does the younger generation — it clearly sounds that, from your family, that is, your husband and yourself, your children are interested in your stories. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection 137 Interview with Edith Weinstein May 18, 2015","Oh yes, my — my children know. My — matter of fact, my one grandson took me my tape away, and he lives in New York, and he says, Grandma, could I have it? But Grandma never saw it again. So I let him have it. I says, what do I want to — I don’t know. So yes, and there are — and like I gave you the paper, the one is like [indecipherable] she’s very active, and then the one went to Israel, and he wanted to stay there, but his father was — they’re all very — and — and here, the little one has. They’re all very interested in it. They’re — we instilled that life, and they’re not that religious, but they know they are Jewish, and where they come from. And they’ ll know from their grandmother, from Oma, what was, and Oma choosed the life."
819,"So, in that case, I will say thank you, and conclude this interview with Edith Levy — no, excuse me — yes, Edith Levy Weinstein —",Yeah.
820,"— on May 18"", 2015, here at the Holocaust Museum in Washington, D.C. Thank you very much for having shared your story with us today.",You’re welcome. I hope I didn’t just babble on.
821,You hope you didn’t just what?,"Babble just on. Because I talk, and I say whatever."
822,"Oh no, you were wonderful, thank you.","I don’t know. I don’t know. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection 138 Interview with Edith Weinstein May 18, 2015"
823,Thank you very much.,Iam not the —
824,"It was — it was very interesting, and very important for us to know.",Life was interesting when I go back. Conclusion of Interview
